Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Margin,Team Differential,Opponent Differential,Game Type
11/19/2016,Drake,Home,76,Simpson,61,Away,,Win,15,-5.87,0.00,Non Division 1
11/19/2016,Duke,Neutral,78,Penn State,68,,Neutral Site,Win,10,10.83,-1.00,Division 1
11/19/2016,Penn State,Neutral,68,Duke,78,,Neutral Site,Loss,-10,-1.00,10.83,Division 1
11/19/2016,Fairleigh Dickinson,Neutral,90,Lipscomb,72,,Neutral Site,Win,18,-2.23,7.33,Division 1
11/19/2016,Lamar,Away,64,Fresno State,83,Home,,Loss,-19,6.03,3.69,Division 1
11/19/2016,Furman,Home,102,Trinity Baptist,53,Away,,Win,49,8.13,0.00,Non Division 1
11/19/2016,Albany (NY),Neutral,77,Grand Canyon,82,,Neutral Site,Loss,-5,5.85,5.77,Division 1
11/19/2016,Fresno State,Home,83,Lamar,64,Away,,Win,19,3.69,6.03,Division 1
11/19/2016,Lipscomb,Neutral,72,Fairleigh Dickinson,90,,Neutral Site,Loss,-18,7.33,-2.23,Division 1
11/19/2016,Fordham,Home,63,Saint Peter's,41,Away,,Win,22,-2.41,4.72,Division 1
11/19/2016,Saint Peter's,Away,41,Fordham,63,Home,,Loss,-22,4.72,-2.41,Division 1
11/20/2016,New Mexico State,Home,89,Bethune-Cookman,73,Away,,Win,16,11.70,-6.72,Division 1
11/20/2016,North Carolina-Asheville,Home,92,Siena,80,Away,,Win,12,9.28,0.24,Division 1
11/20/2016,Siena,Away,80,North Carolina-Asheville,92,Home,,Loss,-12,0.24,9.28,Division 1
11/20/2016,Bethune-Cookman,Away,73,New Mexico State,89,Home,,Loss,-16,-6.72,11.70,Division 1
11/20/2016,North Carolina-Greensboro,Neutral,72,Navy,59,,Neutral Site,Win,13,6.38,0.72,Division 1
11/20/2016,Iona,Away,76,Nevada,91,Home,,Loss,-15,4.12,9.03,Division 1
11/20/2016,Nevada,Home,91,Iona,76,Away,,Win,15,9.03,4.12,Division 1
11/20/2016,East Tennessee State,Away,59,North Carolina-Wilmington,68,Home,,Loss,-9,10.56,10.24,Division 1
11/20/2016,Northern Iowa,Neutral,59,Xavier,67,,Neutral Site,Loss,-8,-2.57,3.26,Division 1
11/20/2016,Xavier,Neutral,67,Northern Iowa,59,,Neutral Site,Win,8,3.26,-2.57,Division 1
11/20/2016,Clemson,Neutral,64,Oklahoma,70,,Neutral Site,Loss,-6,3.50,-1.19,Division 1
11/20/2016,North Texas,Home,62,Drexel,83,Away,,Loss,-21,-6.10,-3.47,Division 1
11/20/2016,North Carolina-Wilmington,Home,68,East Tennessee State,59,Away,,Win,9,10.24,10.56,Division 1
11/20/2016,North Dakota,Home,101,Presentation College,63,Away,,Win,38,7.71,0.00,Non Division 1
11/20/2016,Drexel,Away,83,North Texas,62,Home,,Win,21,-3.47,-6.10,Division 1
11/20/2016,Miami (OH),Home,70,Northern Kentucky,79,Away,,Loss,-9,-4.22,4.74,Division 1
11/20/2016,Northern Kentucky,Away,79,Miami (OH),70,Home,,Win,9,4.74,-4.22,Division 1
11/20/2016,Florida Gulf Coast,Away,77,Michigan State,78,Home,,Loss,-1,10.64,3.36,Division 1
11/20/2016,Mercer,Home,80,Georgia Southern,67,Away,,Win,13,2.59,3.03,Division 1
11/20/2016,Towson,Away,66,Maryland,71,Home,,Loss,-5,4.97,6.34,Division 1
11/20/2016,McNeese State,Home,96,Southern-New Orleans,73,Away,,Win,23,-8.59,0.00,Non Division 1
11/20/2016,Georgia Southern,Away,67,Mercer,80,Home,,Loss,-13,3.03,2.59,Division 1
11/20/2016,Michigan State,Home,78,Florida Gulf Coast,77,Away,,Win,1,3.36,10.64,Division 1
11/20/2016,Missouri-Kansas City,Neutral,85,Murray State,74,,Neutral Site,Win,11,-1.85,2.91,Division 1
11/20/2016,Murray State,Neutral,74,Missouri-Kansas City,85,,Neutral Site,Loss,-11,2.91,-1.85,Division 1
11/20/2016,Navy,Neutral,59,North Carolina-Greensboro,72,,Neutral Site,Loss,-13,0.72,6.38,Division 1
11/20/2016,Texas-El Paso,Neutral,54,Mississippi State,61,,Neutral Site,Loss,-7,0.47,1.22,Division 1
11/20/2016,Mississippi,Neutral,81,Saint Joseph's,68,,Neutral Site,Win,13,1.67,-3.55,Division 1
11/20/2016,Saint Joseph's,Neutral,68,Mississippi,81,,Neutral Site,Loss,-13,-3.55,1.67,Division 1
11/20/2016,Mississippi State,Neutral,61,Texas-El Paso,54,,Neutral Site,Win,7,1.22,0.47,Division 1
11/20/2016,Oklahoma,Neutral,70,Clemson,64,,Neutral Site,Win,6,-1.19,3.50,Division 1
11/20/2016,Tulane,Neutral,62,Missouri,67,,Neutral Site,Loss,-5,-8.23,-3.75,Division 1
11/20/2016,Long Beach State,Away,77,UCLA,114,Home,,Loss,-37,-3.44,15.03,Division 1
11/20/2016,UCLA,Home,114,Long Beach State,77,Away,,Win,37,15.03,-3.44,Division 1
11/20/2016,Missouri,Neutral,67,Tulane,62,,Neutral Site,Win,5,-3.75,-8.23,Division 1
11/20/2016,Temple,Home,88,Manhattan,67,Away,,Win,21,-0.25,-7.06,Division 1
11/20/2016,Sam Houston State,Away,78,Tennessee Tech,71,Home,,Win,7,3.00,-0.72,Division 1
11/20/2016,Tennessee Tech,Home,71,Sam Houston State,78,Away,,Loss,-7,-0.72,3.00,Division 1
11/20/2016,Virginia,Home,62,Yale,38,Away,,Win,24,10.97,4.24,Division 1
11/20/2016,West Virginia,Home,100,New Hampshire,41,Away,,Win,59,15.65,5.03,Division 1
11/20/2016,Maryland-Eastern Shore,Away,79,Wichita State,116,Home,,Loss,-37,-4.68,19.62,Division 1
11/20/2016,Wichita State,Home,116,Maryland-Eastern Shore,79,Away,,Win,37,19.62,-4.68,Division 1
11/20/2016,New Hampshire,Away,41,West Virginia,100,Home,,Loss,-59,5.03,15.65,Division 1
11/20/2016,Yale,Away,38,Virginia,62,Home,,Loss,-24,4.24,10.97,Division 1
11/20/2016,Northern Arizona,Away,58,Washington,92,Home,,Loss,-34,-6.84,-4.68,Division 1
11/20/2016,Washington,Home,92,Northern Arizona,58,Away,,Win,34,-4.68,-6.84,Division 1
11/20/2016,Niagara,Away,65,Rutgers,78,Home,,Loss,-13,-3.97,-1.58,Division 1
11/20/2016,Rutgers,Home,78,Niagara,65,Away,,Win,13,-1.58,-3.97,Division 1
11/20/2016,Fairleigh Dickinson,Neutral,58,Saint Peter's,84,,Neutral Site,Loss,-26,-2.23,4.72,Division 1
11/20/2016,Robert Morris,Away,69,Richmond,81,Home,,Loss,-12,-3.42,2.59,Division 1
11/20/2016,Cincinnati,Neutral,71,Penn State,50,,Neutral Site,Win,21,13.65,-1.00,Division 1
11/20/2016,Penn State,Neutral,50,Cincinnati,71,,Neutral Site,Loss,-21,-1.00,13.65,Division 1
11/20/2016,Richmond,Home,81,Robert Morris,69,Away,,Win,12,2.59,-3.42,Division 1
11/20/2016,Saint Peter's,Neutral,84,Fairleigh Dickinson,58,,Neutral Site,Win,26,4.72,-2.23,Division 1
11/20/2016,Colorado State,Away,49,Stanford,56,Home,,Loss,-7,5.15,-1.35,Division 1
11/20/2016,Stanford,Home,56,Colorado State,49,Away,,Win,7,-1.35,5.15,Division 1
11/20/2016,Manhattan,Away,67,Temple,88,Home,,Loss,-21,-7.06,-0.25,Division 1
11/20/2016,South Alabama,Home,71,Jacksonville,58,Away,,Win,13,-1.19,2.56,Division 1
11/20/2016,Nicholls State,Away,72,San Diego,81,Home,,Loss,-9,-4.77,-5.97,Division 1
11/20/2016,San Diego,Home,81,Nicholls State,72,Away,,Win,9,-5.97,-4.77,Division 1
11/20/2016,Jacksonville,Away,58,South Alabama,71,Home,,Loss,-13,2.56,-1.19,Division 1
11/20/2016,Maryland,Home,71,Towson,66,Away,,Win,5,6.34,4.97,Division 1
11/20/2016,Villanova,Neutral,67,Central Florida,57,,Neutral Site,Win,10,14.88,6.59,Division 1
11/20/2016,Arkansas State,Neutral,73,Chattanooga,67,,Neutral Site,Win,6,4.22,5.87,Division 1
11/20/2016,Chattanooga,Neutral,67,Arkansas State,73,,Neutral Site,Loss,-6,5.87,4.22,Division 1
11/20/2016,Central Florida,Neutral,57,Villanova,67,,Neutral Site,Loss,-10,6.59,14.88,Division 1
11/20/2016,Long Island University,Away,69,Boston University,86,Home,,Loss,-17,1.88,2.34,Division 1
11/20/2016,Bowling Green State,Home,61,Green Bay,77,Away,,Loss,-16,-3.06,3.10,Division 1
11/20/2016,Green Bay,Away,77,Bowling Green State,61,Home,,Win,16,3.10,-3.06,Division 1
11/20/2016,College of Charleston,Neutral,61,Wake Forest,78,,Neutral Site,Loss,-17,4.79,4.75,Division 1
11/20/2016,Delaware,Neutral,75,Austin Peay,76,,Neutral Site,Loss,-1,-6.79,-6.13,Division 1
11/20/2016,DePaul,Home,77,Milwaukee,59,Away,,Win,18,-5.69,-4.20,Division 1
11/20/2016,Milwaukee,Away,59,DePaul,77,Home,,Loss,-18,-4.20,-5.69,Division 1
11/20/2016,Austin Peay,Neutral,76,Delaware,75,,Neutral Site,Win,1,-6.13,-6.79,Division 1
11/20/2016,Wake Forest,Neutral,78,College of Charleston,61,,Neutral Site,Win,17,4.75,4.79,Division 1
11/20/2016,Creighton,Neutral,112,North Carolina State,94,,Neutral Site,Win,18,9.62,-2.00,Division 1
11/20/2016,North Carolina State,Neutral,94,Creighton,112,,Neutral Site,Loss,-18,-2.00,9.62,Division 1
11/20/2016,Albany (NY),Neutral,80,Brown,76,,Neutral Site,Win,4,5.85,-2.10,Division 1
11/20/2016,Brown,Neutral,76,Albany (NY),80,,Neutral Site,Loss,-4,-2.10,5.85,Division 1
11/20/2016,Arizona State,Neutral,60,Davidson,68,,Neutral Site,Loss,-8,-3.09,2.19,Division 1
11/20/2016,Radford,Away,41,Akron,88,Home,,Loss,-47,-4.91,6.91,Division 1
11/20/2016,Air Force,Home,87,Florida A&M,62,Away,,Win,25,-2.00,-7.07,Division 1
11/20/2016,Florida A&M,Away,62,Air Force,87,Home,,Loss,-25,-7.07,-2.00,Division 1
11/20/2016,Akron,Home,88,Radford,41,Away,,Win,47,6.91,-4.91,Division 1
11/20/2016,Davidson,Neutral,68,Arizona State,60,,Neutral Site,Win,8,2.19,-3.09,Division 1
11/20/2016,Boston College,Home,82,Stony Brook,75,Away,,Win,7,-5.88,0.35,Division 1
11/20/2016,Stony Brook,Away,75,Boston College,82,Home,,Loss,-7,0.35,-5.88,Division 1
11/20/2016,Boston University,Home,86,Long Island University,69,Away,,Win,17,2.34,1.88,Division 1
11/20/2016,Western Michigan,Neutral,70,Boise State,91,,Neutral Site,Loss,-21,0.28,4.53,Division 1
11/20/2016,Army,Home,76,Central Arkansas,81,Away,,Loss,-5,-0.50,-9.28,Division 1
11/20/2016,Central Arkansas,Away,81,Army,76,Home,,Win,5,-9.28,-0.50,Division 1
11/20/2016,Boise State,Neutral,91,Western Michigan,70,,Neutral Site,Win,21,4.53,0.28,Division 1
11/20/2016,Duke,Neutral,75,Rhode Island,65,,Neutral Site,Win,10,10.83,8.48,Division 1
11/20/2016,Kansas State,Home,89,Hampton,67,Away,,Win,22,4.79,-1.80,Division 1
11/20/2016,Duquesne,Away,59,Kentucky,93,Home,,Loss,-34,-3.75,14.35,Division 1
11/20/2016,Kentucky,Home,93,Duquesne,59,Away,,Win,34,14.35,-3.75,Division 1
11/20/2016,Hampton,Away,67,Kansas State,89,Home,,Loss,-22,-1.80,4.79,Division 1
11/20/2016,Texas-Rio Grande Valley,Away,67,Iowa,95,Home,,Loss,-28,-5.00,2.31,Division 1
11/20/2016,Citadel,Away,63,Iowa State,130,Home,,Loss,-67,-4.76,8.88,Division 1
11/20/2016,Iowa State,Home,130,Citadel,63,Away,,Win,67,8.88,-4.76,Division 1
11/20/2016,Cornell,Away,82,Lafayette,75,Home,,Win,7,-5.66,-9.57,Division 1
11/20/2016,Northeastern,Neutral,80,Maine,72,,Neutral Site,Win,8,0.13,-10.34,Division 1
11/20/2016,Grand Canyon,Neutral,84,Marist,72,,Neutral Site,Win,12,5.77,-9.59,Division 1
11/20/2016,Marist,Neutral,72,Grand Canyon,84,,Neutral Site,Loss,-12,-9.59,5.77,Division 1
11/20/2016,Maine,Neutral,72,Northeastern,80,,Neutral Site,Loss,-8,-10.34,0.13,Division 1
11/20/2016,Lafayette,Home,75,Cornell,82,Away,,Loss,-7,-9.57,-5.66,Division 1
11/20/2016,Lehigh,Home,76,Princeton,67,Away,,Win,9,5.34,10.62,Division 1
11/20/2016,Princeton,Away,67,Lehigh,76,Home,,Loss,-9,10.62,5.34,Division 1
11/20/2016,Florida International,Neutral,73,Youngstown State,78,,Neutral Site,Loss,-5,-3.35,-5.38,Division 1
11/20/2016,Youngstown State,Neutral,78,Florida International,73,,Neutral Site,Win,5,-5.38,-3.35,Division 1
11/20/2016,Detroit Mercy,Away,71,Florida State,100,Home,,Loss,-29,-7.84,11.18,Division 1
11/20/2016,Florida Atlantic,Home,98,Edward Waters,64,Away,,Win,34,-3.77,0.00,Non Division 1
11/20/2016,Rhode Island,Neutral,65,Duke,75,,Neutral Site,Loss,-10,8.48,10.83,Division 1
11/20/2016,East Carolina,Home,73,Stetson,50,Away,,Win,23,-1.82,-5.72,Division 1
11/20/2016,Stetson,Away,50,East Carolina,73,Home,,Loss,-23,-5.72,-1.82,Division 1
11/20/2016,Florida State,Home,100,Detroit Mercy,71,Away,,Win,29,11.18,-7.84,Division 1
11/20/2016,Holy Cross,Home,60,Massachusetts,68,Away,,Loss,-8,-1.75,-0.03,Division 1
11/20/2016,Massachusetts,Away,68,Holy Cross,60,Home,,Win,8,-0.03,-1.75,Division 1
11/20/2016,Iowa,Home,95,Texas-Rio Grande Valley,67,Away,,Win,28,2.31,-5.00,Division 1
11/20/2016,North Dakota State,Away,70,High Point,44,Home,,Win,26,3.33,-0.10,Division 1
11/20/2016,Fordham,Home,85,Lipscomb,69,Away,,Win,16,-2.41,7.33,Division 1
11/20/2016,Lipscomb,Away,69,Fordham,85,Home,,Loss,-16,7.33,-2.41,Division 1
11/20/2016,High Point,Home,44,North Dakota State,70,Away,,Loss,-26,-0.10,3.33,Division 1
11/21/2016,Quinnipiac,Home,78,Columbia,86,Away,,Loss,-8,-6.65,-0.89,Division 1
11/21/2016,Montana State,Away,78,Rice,83,Home,,Loss,-5,0.91,6.06,Division 1
11/21/2016,Rice,Home,83,Montana State,78,Away,,Win,5,6.06,0.91,Division 1
11/21/2016,Providence,Home,64,St. Francis (NY),48,Away,,Win,16,3.63,-11.71,Division 1
11/21/2016,St. Francis (NY),Away,48,Providence,64,Home,,Loss,-16,-11.71,3.63,Division 1
11/21/2016,Columbia,Away,86,Quinnipiac,78,Home,,Win,8,-0.89,-6.65,Division 1
11/21/2016,UC-Davis,Away,81,Sacramento State,72,Home,,Win,9,1.56,-3.19,Division 1
11/21/2016,Sacred Heart,Away,74,Santa Clara,84,Home,,Loss,-10,-3.44,1.39,Division 1
11/21/2016,Santa Clara,Home,84,Sacred Heart,74,Away,,Win,10,1.39,-3.44,Division 1
11/21/2016,Savannah State,Home,118,Fort Valley State,101,Away,,Win,17,-6.21,0.00,Non Division 1
11/21/2016,Sacramento State,Home,72,UC-Davis,81,Away,,Loss,-9,-3.19,1.56,Division 1
11/21/2016,University of California,Neutral,65,San Diego State,77,,Neutral Site,Loss,-12,5.12,5.94,Division 1
11/21/2016,San Diego State,Neutral,77,University of California,65,,Neutral Site,Win,12,5.94,5.12,Division 1
11/21/2016,North Carolina State,Neutral,73,Saint Joseph's,63,,Neutral Site,Win,10,-2.00,-3.55,Division 1
11/21/2016,Saint Joseph's,Neutral,63,North Carolina State,73,,Neutral Site,Loss,-10,-3.55,-2.00,Division 1
11/21/2016,Northwestern,Neutral,77,Texas,58,,Neutral Site,Win,19,6.03,-1.76,Division 1
11/21/2016,Missouri-Kansas City,Neutral,77,Green Bay,95,,Neutral Site,Loss,-18,-1.85,3.10,Division 1
11/21/2016,Montana,Neutral,68,Oral Roberts,47,,Neutral Site,Win,21,1.34,-4.87,Division 1
11/21/2016,Oral Roberts,Neutral,47,Montana,68,,Neutral Site,Loss,-21,-4.87,1.34,Division 1
11/21/2016,Texas,Neutral,58,Northwestern,77,,Neutral Site,Loss,-19,-1.76,6.03,Division 1
11/21/2016,Oregon,Neutral,61,Georgetown,65,,Neutral Site,Loss,-4,14.06,1.88,Division 1
11/21/2016,Central Michigan,Neutral,88,Pepperdine,77,,Neutral Site,Win,11,0.59,-11.29,Division 1
11/21/2016,Pepperdine,Neutral,77,Central Michigan,88,,Neutral Site,Loss,-11,-11.29,0.59,Division 1
11/21/2016,Ohio State,Home,66,Western Carolina,38,Away,,Win,28,3.03,-11.88,Division 1
11/21/2016,Western Carolina,Away,38,Ohio State,66,Home,,Loss,-28,-11.88,3.03,Division 1
11/21/2016,Georgetown,Neutral,65,Oregon,61,,Neutral Site,Win,4,1.88,14.06,Division 1
11/21/2016,Louisiana-Monroe,Neutral,75,Seattle,81,,Neutral Site,Loss,-6,-3.06,-1.67,Division 1
11/21/2016,Texas State,Home,69,Texas A&M-Corpus Christi,73,Away,,Loss,-4,4.15,2.68,Division 1
11/21/2016,Bucknell,Away,75,Vanderbilt,72,Home,,Win,3,8.74,3.12,Division 1
11/21/2016,Vanderbilt,Home,72,Bucknell,75,Away,,Loss,-3,3.12,8.74,Division 1
11/21/2016,Illinois State,Away,71,Texas Christian,80,Home,,Loss,-9,7.85,3.59,Division 1
11/21/2016,Texas Christian,Home,80,Illinois State,71,Away,,Win,9,3.59,7.85,Division 1
11/21/2016,Texas A&M-Corpus Christi,Away,73,Texas State,69,Home,,Win,4,2.68,4.15,Division 1
11/21/2016,Vermont,Neutral,60,Wofford,59,,Neutral Site,Win,1,11.97,3.45,Division 1
11/21/2016,Tennessee,Neutral,62,Wisconsin,74,,Neutral Site,Loss,-12,1.50,10.53,Division 1
11/21/2016,Wisconsin,Neutral,74,Tennessee,62,,Neutral Site,Win,12,10.53,1.50,Division 1
11/21/2016,Wright State,Home,109,Ohio Dominican,54,Away,,Win,55,4.63,0.00,Non Division 1
11/21/2016,Wofford,Neutral,59,Vermont,60,,Neutral Site,Loss,-1,3.45,11.97,Division 1
11/21/2016,Loyola (IL),Neutral,88,Washington State,79,,Neutral Site,Win,9,6.59,-6.35,Division 1
11/21/2016,Washington State,Neutral,79,Loyola (IL),88,,Neutral Site,Loss,-9,-6.35,6.59,Division 1
11/21/2016,Southeastern Louisiana,Home,89,Xavier (LA),72,Away,,Win,17,2.69,0.00,Non Division 1
11/21/2016,Mount St. Mary's,Away,63,Southern Illinois,73,Home,,Loss,-10,-0.26,-0.88,Division 1
11/21/2016,Southern Illinois,Home,73,Mount St. Mary's,63,Away,,Win,10,-0.88,-0.26,Division 1
11/21/2016,Seattle,Neutral,81,Louisiana-Monroe,75,,Neutral Site,Win,6,-1.67,-3.06,Division 1
11/21/2016,Kent State,Neutral,77,South Dakota,80,,Neutral Site,Loss,-3,4.60,4.18,Division 1
11/21/2016,South Dakota,Neutral,80,Kent State,77,,Neutral Site,Win,3,4.18,4.60,Division 1
11/21/2016,Alabama A&M,Away,55,Southern Mississippi,63,Home,,Loss,-8,-15.97,-9.26,Division 1
11/21/2016,Arkansas-Little Rock,Neutral,68,St. Bonaventure,65,,Neutral Site,Win,3,0.09,4.47,Division 1
11/21/2016,St. Bonaventure,Neutral,65,Arkansas-Little Rock,68,,Neutral Site,Loss,-3,4.47,0.09,Division 1
11/21/2016,Texas-Arlington,Home,88,St. Francis (IL),67,Away,,Win,21,8.30,0.00,Non Division 1
11/21/2016,Southern Mississippi,Home,63,Alabama A&M,55,Away,,Win,8,-9.26,-15.97,Division 1
11/21/2016,Coastal Carolina,Neutral,83,Southern Utah,68,,Neutral Site,Win,15,-0.70,-7.73,Division 1
11/21/2016,Southern Utah,Neutral,68,Coastal Carolina,83,,Neutral Site,Loss,-15,-7.73,-0.70,Division 1
11/21/2016,Green Bay,Neutral,95,Missouri-Kansas City,77,,Neutral Site,Win,18,3.10,-1.85,Division 1
11/21/2016,Samford,Away,66,Campbell,53,Home,,Win,13,3.09,0.79,Division 1
11/21/2016,Canisius,Home,69,Tennessee-Martin,72,Away,,Loss,-3,0.82,2.00,Division 1
11/21/2016,Tennessee-Martin,Away,72,Canisius,69,Home,,Win,3,2.00,0.82,Division 1
11/21/2016,Butler,Home,91,Norfolk State,55,Away,,Win,36,7.90,-1.42,Division 1
11/21/2016,Norfolk State,Away,55,Butler,91,Home,,Loss,-36,-1.42,7.90,Division 1
11/21/2016,Campbell,Home,53,Samford,66,Away,,Loss,-13,0.79,3.09,Division 1
11/21/2016,North Carolina,Neutral,104,Chaminade,61,,Neutral Site,Win,43,14.29,0.00,Non Division 1
11/21/2016,Oklahoma State,Neutral,98,Connecticut,90,,Neutral Site,Win,8,7.50,0.94,Division 1
11/21/2016,Ball State,Neutral,79,Coppin State,77,,Neutral Site,Win,2,3.58,-12.56,Division 1
11/21/2016,Coppin State,Neutral,77,Ball State,79,,Neutral Site,Loss,-2,-12.56,3.58,Division 1
11/21/2016,Colorado,Neutral,83,Notre Dame,89,,Neutral Site,Loss,-6,3.58,8.79,Division 1
11/21/2016,Notre Dame,Neutral,89,Colorado,83,,Neutral Site,Win,6,8.79,3.58,Division 1
11/21/2016,Connecticut,Neutral,90,Oklahoma State,98,,Neutral Site,Loss,-8,0.94,7.50,Division 1
11/21/2016,Kansas,Neutral,83,Alabama-Birmingham,63,,Neutral Site,Win,20,10.34,1.61,Division 1
11/21/2016,Arizona,Home,71,Northern Colorado,55,Away,,Win,16,10.82,-3.17,Division 1
11/21/2016,Northern Colorado,Away,55,Arizona,71,Home,,Loss,-16,-3.17,10.82,Division 1
11/21/2016,Alabama,Neutral,60,Valparaiso,68,,Neutral Site,Loss,-8,4.15,6.75,Division 1
11/21/2016,Valparaiso,Neutral,68,Alabama,60,,Neutral Site,Win,8,6.75,4.15,Division 1
11/21/2016,Alabama-Birmingham,Neutral,63,Kansas,83,,Neutral Site,Loss,-20,1.61,10.34,Division 1
11/21/2016,Arkansas-Pine Bluff,Home,74,Blue Mountain College,77,Away,,Loss,-3,-10.72,0.00,Non Division 1
11/21/2016,Hofstra,Neutral,92,Bradley,90,,Neutral Site,Win,2,0.59,-5.15,Division 1
11/21/2016,Brigham Young,Neutral,92,Saint Louis,62,,Neutral Site,Win,30,7.09,-7.94,Division 1
11/21/2016,Saint Louis,Neutral,62,Brigham Young,92,,Neutral Site,Loss,-30,-7.94,7.09,Division 1
11/21/2016,Bowling Green State,Home,78,Murray State,77,Away,,Win,1,-3.06,2.91,Division 1
11/21/2016,Murray State,Away,77,Bowling Green State,78,Home,,Loss,-1,2.91,-3.06,Division 1
11/21/2016,Bradley,Neutral,90,Hofstra,92,,Neutral Site,Loss,-2,-5.15,0.59,Division 1
11/21/2016,Creighton,Neutral,86,Mississippi,77,,Neutral Site,Win,9,9.62,1.67,Division 1
11/21/2016,James Madison,Home,56,Texas Southern,67,Away,,Loss,-11,-3.18,2.65,Division 1
11/21/2016,Texas Southern,Away,67,James Madison,56,Home,,Win,11,2.65,-3.18,Division 1
11/21/2016,Liberty,Home,84,Massachusetts-Lowell,77,Away,,Win,7,3.31,-2.84,Division 1
11/21/2016,Illinois,Home,80,Winthrop,84,Away,,Loss,-4,1.91,9.53,Division 1
11/21/2016,Winthrop,Away,84,Illinois,80,Home,,Win,4,9.53,1.91,Division 1
11/21/2016,Incarnate Word,Home,91,Howard Payne,61,Away,,Win,30,-3.72,0.00,Non Division 1
11/21/2016,Massachusetts-Lowell,Away,77,Liberty,84,Home,,Loss,-7,-2.84,3.31,Division 1
11/21/2016,Maine,Neutral,66,Long Island University,71,,Neutral Site,Loss,-5,-10.34,1.88,Division 1
11/21/2016,Jackson State,Away,61,Marshall,71,Home,,Loss,-10,-2.38,1.66,Division 1
11/21/2016,Marshall,Home,71,Jackson State,61,Away,,Win,10,1.66,-2.38,Division 1
11/21/2016,Delaware State,Away,82,Louisiana-Lafayette,83,Home,,Loss,-1,-6.66,5.64,Division 1
11/21/2016,Louisiana-Lafayette,Home,83,Delaware State,82,Away,,Win,1,5.64,-6.66,Division 1
11/21/2016,Long Island University,Neutral,71,Maine,66,,Neutral Site,Win,5,1.88,-10.34,Division 1
11/21/2016,Bryant,Away,77,Eastern Washington,81,Home,,Loss,-4,-3.28,3.42,Division 1
11/21/2016,Eastern Washington,Home,81,Bryant,77,Away,,Win,4,3.42,-3.28,Division 1
11/21/2016,Belmont,Neutral,61,Florida,78,,Neutral Site,Loss,-17,8.18,11.72,Division 1
11/21/2016,Mississippi,Neutral,77,Creighton,86,,Neutral Site,Loss,-9,1.67,9.62,Division 1
11/21/2016,Eastern Illinois,Home,71,Troy,67,Away,,Win,4,2.97,6.78,Division 1
11/21/2016,Troy,Away,67,Eastern Illinois,71,Home,,Loss,-4,6.78,2.97,Division 1
11/21/2016,Florida,Neutral,78,Belmont,61,,Neutral Site,Win,17,11.72,8.18,Division 1
11/21/2016,Houston,Neutral,93,George Mason,56,,Neutral Site,Win,37,9.25,2.94,Division 1
11/21/2016,Idaho,Home,96,South Dakota State,89,Away,,Win,7,1.68,0.18,Division 1
11/21/2016,South Dakota State,Away,89,Idaho,96,Home,,Loss,-7,0.18,1.68,Division 1
11/21/2016,George Washington,Neutral,73,Georgia,81,,Neutral Site,Loss,-8,0.42,1.55,Division 1
11/21/2016,Georgia,Neutral,81,George Washington,73,,Neutral Site,Win,8,1.55,0.42,Division 1
11/21/2016,George Mason,Neutral,56,Houston,93,,Neutral Site,Loss,-37,2.94,9.25,Division 1
11/22/2016,North Carolina,Neutral,107,Oklahoma State,75,,Neutral Site,Win,32,14.29,7.50,Division 1
11/22/2016,NJIT,Neutral,53,Georgia State,74,,Neutral Site,Loss,-21,-2.23,4.56,Division 1
11/22/2016,North Dakota State,Home,83,Waldorf,52,Away,,Win,31,3.33,0.00,Non Division 1
11/22/2016,Oklahoma State,Neutral,75,North Carolina,107,,Neutral Site,Loss,-32,7.50,14.29,Division 1
11/22/2016,New Mexico State,Home,86,Nicholls State,74,Away,,Win,12,11.70,-4.77,Division 1
11/22/2016,Northern Arizona,Away,71,Nevada-Las Vegas,110,Home,,Loss,-39,-6.84,-6.34,Division 1
